endTime,artistName,trackName,Minutes Played,Day,Week,Month
2022-04-26 14:49:00,Lady Gaga,Shallow - Radio Edit,3.62,26,17,4
2022-04-26 15:08:00,Lady Gaga,I'll Never Love Again - Extended Version,5.48,26,17,4
2022-04-26 15:20:00,Taylor Swift,exile (feat. Bon Iver),2.31,26,17,4
2022-04-27 00:08:00,Taylor Swift,exile (feat. Bon Iver),2.45,27,17,4
2022-04-27 00:11:00,Lady Gaga,Always Remember Us This Way,3.5,27,17,4
2022-04-27 00:14:00,Sia,Cheap Thrills,2.71,27,17,4
2022-04-27 00:15:00,Sia,Cheap Thrills,0.81,27,17,4
2022-04-27 00:21:00,Camila Cabello,Shameless,1.8,27,17,4
2022-04-27 00:27:00,Taylor Swift,evermore (feat. Bon Iver),5.07,27,17,4
2022-04-27 00:30:00,Camila Cabello,Don't Go Yet,2.75,27,17,4
2022-04-27 00:33:00,Zac Efron,Rewrite The Stars,3.62,27,17,4
2022-04-27 00:37:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,27,17,4
2022-04-27 00:41:00,Taylor Swift,Begin Again (Taylor's Version),3.98,27,17,4
2022-04-27 00:45:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,27,17,4
2022-04-27 00:50:00,Adele,All I Ask,4.53,27,17,4
2022-04-27 00:53:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,27,17,4
2022-04-27 00:58:00,Adele,Someone Like You,4.75,27,17,4
2022-04-27 01:02:00,Lady Gaga,Shallow - Radio Edit,3.62,27,17,4
2022-04-27 01:06:00,Taylor Swift,august,4.37,27,17,4
2022-04-27 01:10:00,Coldplay,Let Somebody Go,4.03,27,17,4
2022-04-27 01:14:00,Adele,Easy On Me,3.74,27,17,4
2022-04-27 01:19:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,27,17,4
2022-04-27 01:22:00,Maren Morris,The Bones - with Hozier,3.29,27,17,4
2022-04-27 01:25:00,Taylor Swift,mirrorball,3.48,27,17,4
2022-04-27 01:30:00,Billie Eilish,No Time To Die,4.07,27,17,4
2022-04-27 01:33:00,Taylor Swift,willow,3.58,27,17,4
2022-04-27 01:36:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,27,17,4
2022-04-27 01:39:00,Lea Salonga,A Whole New World,2.68,27,17,4
2022-04-27 02:46:00,Céline Dion,I Surrender,4.8,27,17,4
2022-04-27 02:52:00,Adele,Love In The Dark,4.77,27,17,4
2022-04-27 03:03:00,Ed Sheeran,Afterglow,1.36,27,17,4
2022-04-27 03:13:00,Shawn Mendes,Señorita,3.18,27,17,4
2022-04-27 03:24:00,Lady Gaga,I'll Never Love Again - Extended Version,1.36,27,17,4
2022-04-27 09:08:00,Taylor Swift,mirrorball,3.48,27,17,4
2022-04-27 09:10:00,Taylor Swift,mad woman,2.24,27,17,4
2022-04-27 09:12:00,Taylor Swift,mad woman,1.71,27,17,4
2022-04-27 10:12:00,Taylor Swift,august,4.37,27,17,4
2022-04-27 10:15:00,Taylor Swift,hoax,3.67,27,17,4
2022-04-27 10:19:00,Taylor Swift,invisible string,4.21,27,17,4
2022-04-27 10:38:00,Taylor Swift,betty,4.91,27,17,4
2022-04-27 10:41:00,Taylor Swift,the 1,3.5,27,17,4
2022-04-27 10:45:00,Taylor Swift,this is me trying,3.25,27,17,4
2022-04-27 10:48:00,Taylor Swift,mirrorball,3.48,27,17,4
2022-04-27 10:52:00,Taylor Swift,cardigan,3.99,27,17,4
2022-04-27 12:07:00,Taylor Swift,my tears ricochet,4.16,27,17,4
2022-04-27 12:11:00,Taylor Swift,the 1,3.5,27,17,4
2022-04-27 12:24:00,Taylor Swift,my tears ricochet,3.02,27,17,4
2022-04-27 13:17:00,Taylor Swift,my tears ricochet,1.25,27,17,4
2022-04-27 13:29:00,Taylor Swift,august,1.44,27,17,4
2022-04-27 16:05:00,Taylor Swift,august,2.64,27,17,4
2022-04-27 16:20:00,Taylor Swift,invisible string,1.83,27,17,4
2022-04-27 17:06:00,Taylor Swift,invisible string,2.4,27,17,4
2022-04-27 17:10:00,Taylor Swift,hoax,3.67,27,17,4
2022-04-27 17:21:00,Taylor Swift,betty,1.29,27,17,4
2022-04-28 00:07:00,Taylor Swift,betty,3.63,28,17,4
2022-04-28 00:12:00,Taylor Swift,exile (feat. Bon Iver),4.76,28,17,4
2022-04-28 00:16:00,Taylor Swift,mad woman,3.95,28,17,4
2022-04-28 00:20:00,Taylor Swift,cardigan,3.99,28,17,4
2022-04-28 00:23:00,Taylor Swift,this is me trying,3.25,28,17,4
2022-04-28 00:27:00,Taylor Swift,mirrorball,3.48,28,17,4
2022-04-28 00:30:00,Taylor Swift,the 1,3.5,28,17,4
2022-04-28 00:34:00,Taylor Swift,my tears ricochet,4.26,28,17,4
2022-04-28 00:39:00,Taylor Swift,august,4.37,28,17,4
2022-04-28 00:41:00,Taylor Swift,invisible string,2.37,28,17,4
2022-04-28 00:44:00,Taylor Swift,invisible string,1.85,28,17,4
2022-04-28 00:47:00,Taylor Swift,hoax,3.67,28,17,4
2022-04-28 00:52:00,Taylor Swift,betty,4.91,28,17,4
2022-04-28 00:57:00,Taylor Swift,exile (feat. Bon Iver),4.76,28,17,4
2022-04-28 01:01:00,Taylor Swift,mad woman,3.95,28,17,4
2022-04-28 01:05:00,Taylor Swift,cardigan,3.99,28,17,4
2022-04-28 02:00:00,Taylor Swift,the 1,3.5,28,17,4
2022-04-28 02:13:00,Taylor Swift,cardigan,2.31,28,17,4
2022-04-28 03:05:00,Taylor Swift,evermore (feat. Bon Iver),4.65,28,17,4
2022-04-28 03:21:00,Céline Dion,How Does A Moment Last Forever,2.93,28,17,4
2022-04-28 08:39:00,Taylor Swift,the 1,3.5,28,17,4
2022-04-28 08:43:00,Taylor Swift,cardigan,3.99,28,17,4
2022-04-28 08:47:00,Taylor Swift,the last great american dynasty,3.48,28,17,4
2022-04-28 10:45:00,Taylor Swift,exile (feat. Bon Iver),2.1,28,17,4
2022-04-28 10:50:00,Taylor Swift,my tears ricochet,4.26,28,17,4
2022-04-28 11:03:00,Taylor Swift,the last great american dynasty,2.49,28,17,4
2022-04-28 12:05:00,Taylor Swift,the last great american dynasty,1.34,28,17,4
2022-04-28 12:21:00,Taylor Swift,mirrorball,3.48,28,17,4
2022-04-28 12:26:00,Taylor Swift,mad woman,3.95,28,17,4
2022-04-28 12:30:00,Taylor Swift,hoax,3.67,28,17,4
2022-04-28 12:34:00,Taylor Swift,my tears ricochet,4.26,28,17,4
2022-04-28 12:38:00,Taylor Swift,mirrorball,3.48,28,17,4
2022-04-28 12:42:00,Taylor Swift,cardigan,3.99,28,17,4
2022-04-28 12:45:00,Taylor Swift,cardigan,3.29,28,17,4
2022-04-28 12:46:00,Taylor Swift,cardigan,0.67,28,17,4
2022-04-28 12:46:00,Taylor Swift,illicit affairs,0.52,28,17,4
2022-04-28 12:51:00,Taylor Swift,exile (feat. Bon Iver),4.76,28,17,4
2022-04-28 12:55:00,Adele,Easy On Me,3.74,28,17,4
2022-04-28 13:42:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",1.99,28,17,4
2022-04-28 13:44:00,Taylor Swift,willow,1.67,28,17,4
2022-04-28 13:46:00,Taylor Swift,willow,1.9,28,17,4
2022-04-28 13:48:00,Camila Cabello,Don't Go Yet,2.75,28,17,4
2022-04-28 13:53:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,28,17,4
2022-04-28 13:56:00,Sia,Cheap Thrills,3.53,28,17,4
2022-04-28 14:00:00,Camila Cabello,Shameless,3.66,28,17,4
2022-04-28 14:05:00,Céline Dion,I Surrender,4.8,28,17,4
2022-04-28 14:08:00,Taylor Swift,mirrorball,3.48,28,17,4
2022-04-28 14:12:00,Taylor Swift,august,4.37,28,17,4
2022-04-28 14:16:00,Lady Gaga,Always Remember Us This Way,3.5,28,17,4
2022-04-28 14:29:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),3.36,28,17,4
2022-04-28 14:48:00,Ed Sheeran,Afterglow,3.09,28,17,4
2022-04-28 14:51:00,Maren Morris,The Bones - with Hozier,3.22,28,17,4
2022-04-28 14:56:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,28,17,4
2022-04-28 14:59:00,Taylor Swift,willow,3.58,28,17,4
2022-04-28 15:04:00,Adele,Love In The Dark,4.77,28,17,4
2022-04-28 15:08:00,Lady Gaga,I'll Never Love Again - Extended Version,0.69,28,17,4
2022-04-28 15:08:00,Lady Gaga,Shallow - Radio Edit,3.62,28,17,4
2022-04-28 15:33:00,Taylor Swift,willow,3.58,28,17,4
2022-04-28 15:39:00,Taylor Swift,Enchanted,5.87,28,17,4
2022-04-28 15:44:00,Taylor Swift,exile (feat. Bon Iver),4.76,28,17,4
2022-04-28 15:47:00,Taylor Swift,this is me trying,3.25,28,17,4
2022-04-28 15:50:00,Taylor Swift,evermore (feat. Bon Iver),2.22,28,17,4
2022-04-29 00:04:00,Taylor Swift,august,4.37,29,17,4
2022-04-29 00:09:00,Taylor Swift,exile (feat. Bon Iver),4.76,29,17,4
2022-04-29 00:13:00,Billie Eilish,No Time To Die,4.07,29,17,4
2022-04-29 00:17:00,Lady Gaga,Always Remember Us This Way,3.5,29,17,4
2022-04-29 00:21:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,29,17,4
2022-04-29 00:32:00,Céline Dion,I Surrender,0.67,29,17,4
2022-04-29 02:17:00,Shawn Mendes,Señorita,3.18,29,17,4
2022-04-29 02:29:00,Lady Gaga,I'll Never Love Again - Extended Version,0.77,29,17,4
2022-04-29 02:35:00,Taylor Swift,cardigan,3.99,29,17,4
2022-04-29 02:39:00,Taylor Swift,tolerate it,4.08,29,17,4
2022-04-29 02:43:00,Taylor Swift,august,4.37,29,17,4
2022-04-29 02:48:00,Adele,Love In The Dark,4.77,29,17,4
2022-04-29 03:01:00,Maren Morris,The Bones - with Hozier,2.58,29,17,4
2022-04-29 08:02:00,Taylor Swift,exile (feat. Bon Iver),3.66,29,17,4
2022-04-29 10:52:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),3.56,29,17,4
2022-04-29 12:14:00,Taylor Swift,willow,1.77,29,17,4
2022-04-29 12:26:00,Lady Gaga,Shallow - Radio Edit,3.62,29,17,4
2022-04-29 12:40:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,29,17,4
2022-04-29 12:51:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",1.07,29,17,4
2022-04-29 13:50:00,Taylor Swift,Delicate,3.65,29,17,4
2022-04-29 15:37:00,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56,29,17,4
2022-04-29 15:39:00,Céline Dion,The Power of Love,1.65,29,17,4
2022-04-29 15:43:00,Céline Dion,The Power of Love,4.04,29,17,4
2022-04-29 15:47:00,Billie Eilish,Your Power,4.1,29,17,4
2022-04-29 15:51:00,Taylor Swift,Lover,3.69,29,17,4
2022-04-29 18:19:00,Taylor Swift,Red (Taylor's Version),0.53,29,17,4
2022-04-30 00:14:00,Selena Gomez,Wolves,3.3,30,17,4
2022-04-30 00:18:00,Taylor Swift,Begin Again (Taylor's Version),3.98,30,17,4
2022-04-30 00:27:00,Adele,Someone Like You,4.75,30,17,4
2022-04-30 00:31:00,Taylor Swift,Delicate,3.87,30,17,4
2022-04-30 00:35:00,Ed Sheeran,Tenerife Sea,4.02,30,17,4
2022-04-30 00:47:00,Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",2.56,30,17,4
2022-04-30 02:25:00,Adele,Love In The Dark,3.19,30,17,4
2022-04-30 02:30:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,30,17,4
2022-04-30 02:41:00,Taylor Swift,exile (feat. Bon Iver),1.41,30,17,4
2022-04-30 02:57:00,Taylor Swift,exile (feat. Bon Iver),3.36,30,17,4
2022-04-30 03:10:00,Lady Gaga,Always Remember Us This Way,3.0,30,17,4
2022-04-30 03:28:00,Taylor Swift,evermore (feat. Bon Iver),5.07,30,17,4
2022-04-30 03:33:00,Ed Sheeran,Afterglow,3.09,30,17,4
2022-04-30 03:36:00,Shawn Mendes,Señorita,3.18,30,17,4
2022-04-30 03:39:00,Camila Cabello,Shameless,3.66,30,17,4
2022-04-30 03:51:00,Lea Salonga,A Whole New World,1.18,30,17,4
2022-04-30 05:04:00,Adele,Easy On Me,3.74,30,17,4
2022-04-30 05:18:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",3.4,30,17,4
2022-04-30 07:25:00,Lea Salonga,A Whole New World,2.68,30,17,4
2022-04-30 07:29:00,Taylor Swift,Begin Again (Taylor's Version),3.98,30,17,4
2022-04-30 07:32:00,Taylor Swift,willow,3.58,30,17,4
2022-04-30 07:44:00,Adele,Love In The Dark,2.18,30,17,4
2022-04-30 08:43:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,30,17,4
2022-04-30 08:54:00,Céline Dion,I Surrender,1.35,30,17,4
2022-04-30 09:30:00,Taylor Swift,exile (feat. Bon Iver),4.76,30,17,4
2022-04-30 09:33:00,Dua Lipa,Don't Start Now,3.05,30,17,4
2022-04-30 09:37:00,Dua Lipa,Levitating,3.4,30,17,4
2022-04-30 09:40:00,Justin Bieber,Anyone,3.18,30,17,4
2022-04-30 09:42:00,Camila Cabello,Don't Go Yet,2.75,30,17,4
2022-04-30 09:46:00,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74,30,17,4
2022-04-30 09:52:00,Taylor Swift,Enchanted,5.87,30,17,4
2022-04-30 09:55:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,30,17,4
2022-04-30 09:59:00,Alan Walker,Faded,3.54,30,17,4
2022-04-30 10:02:00,Alan Walker,Darkside,3.53,30,17,4
2022-04-30 10:06:00,Adele,Easy On Me,3.74,30,17,4
2022-04-30 10:09:00,Shawn Mendes,Señorita,3.18,30,17,4
2022-04-30 10:13:00,Shawn Mendes,There's Nothing Holdin' Me Back,3.32,30,17,4
2022-04-30 10:16:00,Lady Gaga,Always Remember Us This Way,3.5,30,17,4
2022-04-30 10:19:00,Maren Morris,The Bones - with Hozier,3.29,30,17,4
2022-04-30 10:23:00,Camila Cabello,Living Proof,3.24,30,17,4
2022-04-30 10:26:00,Lady Gaga,Shallow - Radio Edit,3.62,30,17,4
2022-04-30 10:30:00,Taylor Swift,champagne problems,4.07,30,17,4
2022-04-30 10:33:00,Ed Sheeran,Bad Habits,3.0,30,17,4
2022-04-30 12:36:00,Taylor Swift,august,1.73,30,17,4
2022-04-30 13:07:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.19,30,17,4
2022-04-30 14:19:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,30,17,4
2022-04-30 14:32:00,Zac Efron,Rewrite The Stars,2.58,30,17,4
2022-04-30 14:49:00,Adele,Easy On Me,3.74,30,17,4
2022-04-30 14:55:00,Taylor Swift,evermore (feat. Bon Iver),5.07,30,17,4
2022-04-30 15:59:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,30,17,4
2022-04-30 16:06:00,Adele,Easy On Me,3.74,30,17,4
2022-04-30 16:10:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,30,17,4
2022-04-30 16:23:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.98,30,17,4
2022-04-30 23:44:00,Lady Gaga,Always Remember Us This Way,3.5,30,17,4
2022-04-30 23:49:00,Adele,Love In The Dark,4.77,30,17,4
2022-04-30 23:53:00,Taylor Swift,august,4.37,30,17,4
2022-04-30 23:58:00,Shawn Mendes,Señorita,3.18,30,17,4
2022-05-01 00:01:00,Ed Sheeran,Afterglow,3.09,1,17,5
2022-05-01 00:06:00,Adele,All I Ask,4.53,1,17,5
2022-05-01 00:11:00,Taylor Swift,evermore (feat. Bon Iver),5.07,1,17,5
2022-05-01 02:22:00,Adele,Love In The Dark,4.77,1,17,5
2022-05-01 02:25:00,Taylor Swift,willow,3.58,1,17,5
2022-05-01 02:29:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,1,17,5
2022-05-01 02:33:00,Shawn Mendes,Señorita,3.18,1,17,5
2022-05-01 02:37:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,1,17,5
2022-05-01 02:40:00,Ed Sheeran,Afterglow,3.09,1,17,5
2022-05-01 02:44:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,1,17,5
2022-05-01 02:59:00,Adele,Someone Like You,4.66,1,17,5
2022-05-01 03:16:00,Ed Sheeran,Afterglow,3.09,1,17,5
2022-05-01 03:28:00,Adele,All I Ask,2.73,1,17,5
2022-05-01 04:11:00,Adele,All I Ask,1.82,1,17,5
2022-05-01 04:16:00,Taylor Swift,evermore (feat. Bon Iver),5.07,1,17,5
2022-05-01 04:19:00,Lea Salonga,A Whole New World,2.68,1,17,5
2022-05-01 04:23:00,Sia,Cheap Thrills,3.53,1,17,5
2022-05-01 04:28:00,Adele,Someone Like You,4.75,1,17,5
2022-05-01 04:32:00,Taylor Swift,willow,3.58,1,17,5
2022-05-01 04:43:00,Camila Cabello,Don't Go Yet,1.26,1,17,5
2022-05-01 05:46:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,1,17,5
2022-05-01 05:50:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,1,17,5
2022-05-01 05:53:00,Camila Cabello,Don't Go Yet,2.75,1,17,5
2022-05-01 05:57:00,Coldplay,Let Somebody Go,4.03,1,17,5
2022-05-01 06:01:00,Adele,Easy On Me,3.74,1,17,5
2022-05-01 06:36:00,Taylor Swift,evermore (feat. Bon Iver),5.07,1,17,5
2022-05-01 07:17:00,Zac Efron,Rewrite The Stars,3.62,1,17,5
2022-05-01 07:21:00,PUBLIC,Make You Mine,3.88,1,17,5
2022-05-01 07:26:00,Adele,Love In The Dark,4.77,1,17,5
2022-05-01 07:38:00,Shawn Mendes,Señorita,1.65,1,17,5
2022-05-01 09:48:00,Prabh Gill,Dil Vich Thaan,1.12,1,17,5
2022-05-01 09:52:00,Prabh Gill,Pyar Tere Da Asar,4.53,1,17,5
2022-05-01 09:55:00,Prabh Gill,"Tu Milea - From ""Kaka Ji""",3.18,1,17,5
2022-05-01 09:58:00,Amrinder Gill,"Akhar (From ""Lahoriye"" Soundtrack)",2.62,1,17,5
2022-05-01 10:00:00,Adele,All I Ask,0.95,1,17,5
2022-05-01 10:01:00,Taylor Swift,King Of My Heart,0.54,1,17,5
2022-05-01 10:04:00,Shawn Mendes,If I Can't Have You,3.19,1,17,5
2022-05-01 10:10:00,Gurnazar,Gurnazar Medley,5.47,1,17,5
2022-05-01 10:12:00,Adele,Send My Love (To Your New Lover),1.88,1,17,5
2022-05-01 10:42:00,Taylor Swift,mirrorball,2.94,1,17,5
2022-05-01 10:50:00,Ed Sheeran,Afterglow,3.09,1,17,5
2022-05-01 10:56:00,Ed Sheeran,Perfect,4.39,1,17,5
2022-05-01 11:01:00,Adele,When We Were Young,4.85,1,17,5
2022-05-01 11:02:00,Adele,Remedy,0.93,1,17,5
2022-05-01 11:06:00,JP Saxe,Kissin' In The Cold,3.73,1,17,5
2022-05-01 11:07:00,Adele,Water Under the Bridge,1.2,1,17,5
2022-05-01 11:23:00,Ed Sheeran,Afterglow,0.71,1,17,5
2022-05-01 11:24:00,Christina Perri,A Thousand Years,0.64,1,17,5
2022-05-01 11:29:00,Ed Sheeran,How Would You Feel (Paean),4.68,1,17,5
2022-05-01 11:33:00,Taylor Swift,Lover,3.69,1,17,5
2022-05-01 11:38:00,Adele,Love In The Dark,4.77,1,17,5
2022-05-01 11:42:00,Adele,Million Years Ago,3.78,1,17,5
2022-05-01 11:43:00,Adele,All I Ask,1.07,1,17,5
2022-05-01 12:25:00,Taylor Swift,mirrorball,0.55,1,17,5
2022-05-01 12:37:00,Zac Efron,Rewrite The Stars,1.94,1,17,5
2022-05-01 14:22:00,Billie Eilish,No Time To Die,1.67,1,17,5
2022-05-01 17:05:00,Adele,Love In The Dark,4.77,1,17,5
2022-05-01 17:08:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),3.09,1,17,5
2022-05-01 17:20:00,Taylor Swift,Begin Again (Taylor's Version),1.68,1,17,5
2022-05-01 17:47:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,1,17,5
2022-05-01 17:59:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.35,1,17,5
2022-05-02 00:53:00,Taylor Swift,willow,3.58,2,18,5
2022-05-02 00:56:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,2,18,5
2022-05-02 01:00:00,Taylor Swift,mirrorball,3.48,2,18,5
2022-05-02 01:05:00,Taylor Swift,evermore (feat. Bon Iver),5.07,2,18,5
2022-05-02 01:09:00,Coldplay,Let Somebody Go,4.03,2,18,5
2022-05-02 01:13:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,2,18,5
2022-05-02 01:17:00,Billie Eilish,No Time To Die,4.07,2,18,5
2022-05-02 01:29:00,Taylor Swift,Begin Again (Taylor's Version),2.02,2,18,5
2022-05-02 02:23:00,Taylor Swift,august,4.37,2,18,5
2022-05-02 02:51:00,Billie Eilish,No Time To Die,3.77,2,18,5
2022-05-02 02:55:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,2,18,5
2022-05-02 07:15:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),4.09,2,18,5
2022-05-02 07:19:00,Céline Dion,I Surrender,4.8,2,18,5
2022-05-02 07:24:00,Billie Eilish,No Time To Die,4.07,2,18,5
2022-05-02 07:34:00,Zac Efron,Rewrite The Stars,3.62,2,18,5
2022-05-02 08:08:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",3.39,2,18,5
2022-05-02 09:12:00,Taylor Swift,exile (feat. Bon Iver),4.12,2,18,5
2022-05-02 09:59:00,Sia,Cheap Thrills,3.53,2,18,5
2022-05-02 10:03:00,Adele,Easy On Me,3.74,2,18,5
2022-05-02 10:06:00,Zac Efron,Rewrite The Stars,3.62,2,18,5
2022-05-02 10:18:00,PUBLIC,Make You Mine,1.67,2,18,5
2022-05-02 11:00:00,Adele,Love In The Dark,4.77,2,18,5
2022-05-02 11:04:00,Taylor Swift,august,4.37,2,18,5
2022-05-02 11:08:00,Taylor Swift,willow,3.58,2,18,5
2022-05-02 11:22:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),3.55,2,18,5
2022-05-02 11:42:00,Coldplay,Let Somebody Go,1.04,2,18,5
2022-05-02 12:08:00,Coldplay,Let Somebody Go,3.02,2,18,5
2022-05-02 12:11:00,Taylor Swift,willow,3.58,2,18,5
2022-05-02 12:25:00,Ed Sheeran,Afterglow,2.87,2,18,5
2022-05-02 12:32:00,Lady Gaga,Shallow - Radio Edit,3.62,2,18,5
2022-05-02 12:36:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,2,18,5
2022-05-02 12:57:00,Taylor Swift,mirrorball,2.4,2,18,5
2022-05-02 14:12:00,Taylor Swift,mirrorball,1.09,2,18,5
2022-05-02 14:17:00,Taylor Swift,evermore (feat. Bon Iver),5.07,2,18,5
2022-05-02 14:31:00,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),2.69,2,18,5
2022-05-02 14:36:00,Billie Eilish,No Time To Die,4.07,2,18,5
2022-05-02 14:41:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,2,18,5
2022-05-02 14:52:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",1.59,2,18,5
2022-05-02 15:25:00,Adele,Someone Like You,1.16,2,18,5
2022-05-02 15:36:00,Taylor Swift,Begin Again (Taylor's Version),1.0,2,18,5
2022-05-02 15:52:00,Ed Sheeran,Afterglow,2.83,2,18,5
2022-05-03 00:15:00,PUBLIC,Make You Mine,3.88,3,18,5
2022-05-03 00:19:00,Zac Efron,Rewrite The Stars,3.62,3,18,5
2022-05-03 00:22:00,Lady Gaga,Shallow - Radio Edit,3.62,3,18,5
2022-05-03 00:26:00,Camila Cabello,Shameless,3.66,3,18,5
2022-05-03 00:29:00,Camila Cabello,Don't Go Yet,2.75,3,18,5
2022-05-03 00:33:00,Céline Dion,I Surrender,4.8,3,18,5
2022-05-03 00:37:00,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4.0,3,18,5
2022-05-03 00:41:00,Shawn Mendes,Señorita,3.18,3,18,5
2022-05-03 00:44:00,Taylor Swift,mirrorball,3.48,3,18,5
2022-05-03 00:48:00,Taylor Swift,willow,3.58,3,18,5
2022-05-03 00:53:00,Taylor Swift,evermore (feat. Bon Iver),5.07,3,18,5
2022-05-03 00:58:00,Taylor Swift,exile (feat. Bon Iver),4.76,3,18,5
2022-05-03 01:02:00,Taylor Swift,august,4.37,3,18,5
2022-05-03 01:13:00,Adele,Easy On Me,1.27,3,18,5
2022-05-03 01:40:00,Adele,Easy On Me,2.48,3,18,5
2022-05-03 01:44:00,Adele,All I Ask,4.53,3,18,5
2022-05-03 01:50:00,Lady Gaga,I'll Never Love Again - Extended Version,5.48,3,18,5
2022-05-03 01:54:00,Adele,Love In The Dark,4.77,3,18,5
2022-05-03 02:08:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),3.33,3,18,5
2022-05-03 02:51:00,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),0.76,3,18,5
2022-05-03 03:03:00,Lea Salonga,A Whole New World,2.15,3,18,5
2022-05-03 08:37:00,Lea Salonga,A Whole New World,0.54,3,18,5
2022-05-03 08:40:00,Maren Morris,The Bones - with Hozier,3.29,3,18,5
2022-05-03 08:44:00,Coldplay,Let Somebody Go,4.03,3,18,5
2022-05-03 08:49:00,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67,3,18,5
2022-05-03 09:00:00,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",0.87,3,18,5
2022-05-03 12:40:00,Adele,Someone Like You,4.14,3,18,5
2022-05-03 15:08:00,Adele,All I Ask,4.53,3,18,5
2022-05-03 15:11:00,Shawn Mendes,Señorita,3.18,3,18,5
2022-05-03 15:14:00,Taylor Swift,willow,3.58,3,18,5
2022-05-03 15:45:00,Billie Eilish,No Time To Die,1.11,3,18,5
2022-05-03 15:48:00,Billie Eilish,No Time To Die,2.95,3,18,5
2022-05-03 15:51:00,Lady Gaga,Shallow - Radio Edit,3.62,3,18,5
2022-05-03 15:56:00,Taylor Swift,august,4.37,3,18,5
2022-05-03 15:59:00,Shawn Mendes,Señorita,3.18,3,18,5
2022-05-03 16:03:00,Adele,Easy On Me,3.74,3,18,5
2022-05-03 16:06:00,Lady Gaga,Always Remember Us This Way,3.5,3,18,5
2022-05-03 16:11:00,Adele,All I Ask,4.53,3,18,5
2022-05-03 16:16:00,Taylor Swift,evermore (feat. Bon Iver),5.07,3,18,5
2022-05-03 16:19:00,Lea Salonga,A Whole New World,2.68,3,18,5
2022-05-03 16:23:00,Adele,Someone Like You,4.75,3,18,5
