endTime,artistName,trackName,msPlayed
2022-06-30 14:13,Taylor Swift,"no body, no crime (feat. HAIM)",131695
2022-06-30 15:01,Taylor Swift,"no body, no crime (feat. HAIM)",84088
2022-06-30 15:05,Taylor Swift,Delicate,232253
2022-06-30 15:16,Taylor Swift,cardigan,69977
2022-07-01 02:22,Taylor Swift,cardigan,169741
2022-07-01 02:25,Taylor Swift,Our Song,201106
2022-07-01 02:29,Taylor Swift,Lover,221306
2022-07-01 02:32,Taylor Swift,Getaway Car,233626
2022-07-01 02:45,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),110978
2022-07-01 02:52,Taylor Swift,hoax,220042
2022-07-01 02:56,Taylor Swift,willow,6570
2022-07-01 02:56,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813
2022-07-01 03:00,Taylor Swift,willow,207674
2022-07-01 03:04,Taylor Swift,Lover,221306
2022-07-01 03:08,Taylor Swift,Clean,271000
2022-07-01 03:12,Taylor Swift,Delicate,232253
2022-07-01 03:16,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2022-07-01 03:20,Taylor Swift,cardigan,239560
2022-07-01 03:24,Taylor Swift,mad woman,237258
2022-07-01 03:28,Taylor Swift,tolerate it,245440
2022-07-01 03:32,Taylor Swift,this is me trying,195097
2022-07-01 03:37,Taylor Swift,Untouchable (Taylor’s Version),312107
2022-07-01 03:40,Taylor Swift,the 1,210251
2022-07-01 03:44,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
2022-07-01 03:48,Taylor Swift,Begin Again (Taylor's Version),238866
2022-07-01 03:52,Taylor Swift,White Horse (Taylor’s Version),234515
2022-07-01 03:56,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),41030
2022-07-01 03:56,Taylor Swift,invisible string,252880
2022-07-01 04:00,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2022-07-01 04:04,Shawn Mendes,Señorita,190799
2022-07-01 04:07,Britney Spears,Toxic,198800
2022-07-01 04:10,Lea Salonga,A Whole New World,160800
2022-07-01 04:23,Britney Spears,Oops!...I Did It Again,157513
2022-07-01 05:31,Britney Spears,Oops!...I Did It Again,53673
2022-07-01 05:34,Ed Sheeran,Afterglow,185486
2022-07-01 05:39,Adele,Hello,295502
2022-07-01 05:42,Zac Efron,Rewrite The Stars,217440
2022-07-01 05:45,Harry Styles,Watermelon Sugar,174000
2022-07-01 05:49,Alan Walker,Faded,212106
2022-07-01 05:52,Justin Bieber,Anyone,190779
2022-07-01 05:56,Taylor Swift,champagne problems,244000
2022-07-01 06:00,PUBLIC,Make You Mine,232906
2022-07-01 06:04,Taylor Swift,august,261922
2022-07-01 06:10,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-07-01 06:14,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2022-07-01 06:27,Taylor Swift,exile (feat. Bon Iver),207769
2022-07-01 06:39,Taylor Swift,exile (feat. Bon Iver),78303
2022-07-01 06:44,Céline Dion,How Does A Moment Last Forever,217537
2022-07-01 06:48,Taylor Swift,Begin Again (Taylor's Version),238866
2022-07-01 06:51,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,203040
2022-07-01 06:55,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-07-01 06:59,Taylor Swift,Blank Space,231826
2022-07-01 07:03,Taylor Swift,my tears ricochet,255893
2022-07-01 07:14,Ed Sheeran,Shape of You,154646
2022-07-01 07:26,Ed Sheeran,Bad Habits,230746
2022-07-01 07:31,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",4273
2022-07-01 07:37,Alan Walker,Fake A Smile,1410
2022-07-01 07:37,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",1041
2022-07-01 07:37,Shawn Mendes,Where Were You In The Morning?,10665
2022-07-01 07:37,Miranda Lambert,Settling Down,1390
2022-07-01 07:48,Taylor Swift,willow,61360
2022-07-01 08:06,Céline Dion,It's All Coming Back to Me Now,2614
2022-07-01 08:10,Lauv,I Like Me Better,197436
2022-07-01 08:13,Ed Sheeran,Afterglow,185486
2022-07-01 08:27,Billie Eilish,Happier Than Ever,213179
2022-07-01 09:44,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",203660
2022-07-01 09:55,Selena Gomez,Wolves,41359
2022-07-01 10:21,PUBLIC,Make You Mine,1262
2022-07-01 10:25,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839
2022-07-01 10:29,Ed Sheeran,Overpass Graffiti,236906
2022-07-01 10:34,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-07-01 10:46,Taylor Swift,mirrorball,59937
2022-07-01 11:43,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-07-01 11:48,Céline Dion,Where Does My Heart Beat Now,272866
2022-07-01 11:53,Taylor Swift,Untouchable (Taylor’s Version),312107
2022-07-01 11:55,Lea Salonga,A Whole New World,160800
2022-07-01 12:02,Queen,Bohemian Rhapsody,354947
2022-07-01 12:07,Taylor Swift,my tears ricochet,255893
2022-07-01 12:13,Billie Eilish,Happier Than Ever,298899
2022-07-01 12:18,Taylor Swift,evermore (feat. Bon Iver),304106
2022-07-01 12:21,Taylor Swift,mirrorball,208977
2022-07-01 12:32,Camila Cabello,Bam Bam (feat. Ed Sheeran),80887
2022-07-01 12:40,Camila Cabello,Bam Bam (feat. Ed Sheeran),125551
2022-07-01 12:43,Céline Dion,I'm Alive,210226
2022-07-01 12:47,Miranda Lambert,Bluebird,209760
2022-07-01 12:50,Camila Cabello,Living Proof,194440
2022-07-01 12:54,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",223840
2022-07-01 12:57,Lauv,I Like Me Better,197436
2022-07-01 13:01,Taylor Swift,Tim McGraw,232106
2022-07-01 13:05,Ed Sheeran,Overpass Graffiti,236906
2022-07-01 13:09,Alan Walker,Faded,212106
2022-07-01 13:14,Taylor Swift,Red (Taylor's Version),223093
2022-07-01 13:20,Taylor Swift,Enchanted,352200
2022-07-01 13:30,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4711
2022-07-01 13:49,Lady Gaga,Shallow - Radio Edit,217212
2022-07-01 14:00,Ed Sheeran,Shape of You,67247
2022-07-01 15:01,Lea Salonga,A Whole New World,134880
2022-07-01 15:22,Lea Salonga,A Whole New World,26231
2022-07-01 15:34,Céline Dion,Let's Talk About Love,132788
2022-07-02 02:26,Céline Dion,Let's Talk About Love,1133
2022-07-02 02:29,Céline Dion,Let's Talk About Love,178676
2022-07-02 02:33,Alan Walker,Faded,212106
2022-07-02 02:38,Adele,Hello,295502
2022-07-02 02:41,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",223840
2022-07-02 02:42,Camila Cabello,Don't Go Yet,56005
2022-07-02 02:44,Céline Dion,I Surrender,17981
2022-07-02 02:44,Camila Cabello,Don't Go Yet,107516
2022-07-02 02:45,Harry Styles,Watermelon Sugar,1044
2022-07-02 02:45,Shawn Mendes,Mercy,766
2022-07-02 02:45,Taylor Swift,Red (Taylor's Version),1137
2022-07-02 02:45,Miranda Lambert,Bluebird,975
2022-07-02 02:45,Adele,Rolling in the Deep,1021
2022-07-02 02:45,Billie Eilish,Happier Than Ever,1021
2022-07-02 02:50,Lady Gaga,Shallow - Radio Edit,38034
2022-07-02 02:50,Taylor Swift,evermore (feat. Bon Iver),304106
2022-07-02 02:53,Lady Gaga,Shallow - Radio Edit,179917
2022-07-02 02:56,Shawn Mendes,Señorita,190799
2022-07-02 03:03,Céline Dion,The Power of Love,342400
2022-07-02 03:15,Maren Morris,The Bones - with Hozier,96102
2022-07-02 03:24,Maren Morris,The Bones - with Hozier,101317
2022-07-02 03:27,Alan Walker,Fake A Smile,168118
2022-07-02 03:30,Shawn Mendes,Where Were You In The Morning?,200600
2022-07-02 03:36,Taylor Swift,All Too Well,329160
2022-07-02 03:39,Lady Gaga,Always Remember Us This Way,210200
2022-07-02 03:43,Adele,Rolling in the Deep,228093
2022-07-02 03:55,Ed Sheeran,Tenerife Sea,141710
2022-07-02 05:47,Ed Sheeran,Tenerife Sea,99749
2022-07-02 05:51,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-07-02 05:55,Zac Efron,Rewrite The Stars,217440
2022-07-02 05:59,Adele,All I Ask,11328
2022-07-02 06:13,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
2022-07-02 06:17,Shawn Mendes,Mercy,208733
2022-07-02 06:21,Taylor Swift,Style,231000
2022-07-02 06:24,Camila Cabello,Living Proof,194440
2022-07-02 06:28,Taylor Swift,Blank Space,231826
2022-07-02 06:42,Britney Spears,Oops!...I Did It Again,193313
2022-07-02 07:10,Britney Spears,Oops!...I Did It Again,18287
2022-07-02 07:13,Lea Salonga,A Whole New World,160800
2022-07-02 07:16,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2022-07-02 07:28,Harry Styles,Watermelon Sugar,18132
2022-07-02 08:01,Harry Styles,Watermelon Sugar,156259
2022-07-02 08:05,Alan Walker,Darkside,211680
2022-07-02 08:17,Ed Sheeran,Perfect,125828
2022-07-02 08:25,Ed Sheeran,Perfect,138426
2022-07-02 08:29,Taylor Swift,mirrorball,208977
2022-07-02 08:34,Taylor Swift,Untouchable (Taylor’s Version),312107
2022-07-02 08:37,Dua Lipa,Don't Start Now,183290
2022-07-02 08:45,Céline Dion,It's All Coming Back to Me Now,456866
2022-07-02 08:48,Taylor Swift,Red (Taylor's Version),223093
2022-07-02 08:53,Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",249240
2022-07-02 08:56,Céline Dion,How Does A Moment Last Forever,217537
2022-07-02 09:00,Taylor Swift,Delicate,232253
2022-07-02 09:04,Taylor Swift,my tears ricochet,255893
2022-07-02 09:08,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-07-02 09:12,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839
2022-07-02 09:17,Adele,Love In The Dark,285935
2022-07-02 09:22,Taylor Swift,evermore (feat. Bon Iver),304106
2022-07-02 09:26,Céline Dion,Right In Front of You,253626
2022-07-02 09:29,Taylor Swift,Our Song,201106
2022-07-02 09:33,Maren Morris,The Bones,197293
2022-07-02 09:37,Christina Perri,A Thousand Years,285120
2022-07-02 09:48,Ed Sheeran,Shape of You,50900
2022-07-02 10:05,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",733
2022-07-02 10:05,Céline Dion,I'm Alive,666
2022-07-02 10:10,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-07-02 10:13,Adele,Easy On Me,224694
2022-07-02 10:19,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-07-02 10:22,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2022-07-02 10:26,Britney Spears,Toxic,198800
2022-07-02 10:29,Camila Cabello,Don't Go Yet,164842
2022-07-02 10:34,Adele,Someone Like You,285240
2022-07-02 10:40,PUBLIC,Make You Mine,1323
2022-07-02 10:40,Taylor Swift,Tim McGraw,186039
2022-07-02 10:40,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,2865
2022-07-02 10:53,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",195103
2022-07-02 14:07,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",228812
2022-07-02 14:11,Taylor Swift,august,261922
2022-07-02 14:23,Britney Spears,Criminal,101380
2022-07-02 14:46,Britney Spears,Criminal,124078
2022-07-02 15:00,Alan Walker,Faded,74941
2022-07-02 15:07,Alan Walker,Faded,137552
2022-07-02 15:10,Lauv,I Like Me Better,197436
2022-07-02 15:22,Sia,Cheap Thrills,102469
2022-07-02 15:26,Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",1230
2022-07-02 15:26,Shawn Mendes,Where Were You In The Morning?,6524
2022-07-02 15:28,Taylor Swift,willow,146726
2022-07-03 02:04,Sia,Cheap Thrills,110067
2022-07-03 02:08,Taylor Swift,champagne problems,244000
2022-07-03 02:12,Taylor Swift,willow,214706
2022-07-03 02:16,Taylor Swift,champagne problems,244000
2022-07-03 02:29,Billie Eilish,No Time To Die,192146
2022-07-03 02:41,Taylor Swift,willow,214706
2022-07-03 02:45,Justin Bieber,Anyone,190779
2022-07-03 02:48,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),236883
2022-07-03 02:49,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4540
2022-07-03 02:52,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839
2022-07-03 02:56,Céline Dion,Right In Front of You,253626
2022-07-03 03:02,Taylor Swift,exile (feat. Bon Iver),285634
2022-07-03 03:06,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2022-07-03 03:09,Adele,Easy On Me,224694
2022-07-03 03:13,Taylor Swift,willow,214706
2022-07-03 03:17,Zac Efron,Rewrite The Stars,217440
2022-07-03 03:21,Ed Sheeran,Tenerife Sea,241346
2022-07-03 03:31,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
2022-07-03 03:39,Céline Dion,It's All Coming Back to Me Now,456866
2022-07-03 03:43,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",280000
2022-07-03 03:47,Taylor Swift,Blank Space,231826
2022-07-03 03:50,Ed Sheeran,Afterglow,185486
2022-07-03 03:54,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839
2022-07-03 03:58,Camila Cabello,Shameless,219742
2022-07-03 04:02,Taylor Swift,Begin Again (Taylor's Version),238866
2022-07-03 04:07,Taylor Swift,exile (feat. Bon Iver),285634
2022-07-03 04:11,Billie Eilish,No Time To Die,244213
2022-07-03 04:15,Céline Dion,I Surrender,287733
2022-07-03 04:19,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2022-07-03 04:24,Céline Dion,Let's Talk About Love,312400
2022-07-03 04:28,Britney Spears,Criminal,225080
2022-07-03 04:31,Shawn Mendes,Where Were You In The Morning?,200600
2022-07-03 04:35,Adele,Easy On Me,224694
2022-07-03 04:39,Alan Walker,Darkside,211680
2022-07-03 04:42,Camila Cabello,Living Proof,194440
2022-07-03 04:55,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),210760
2022-07-03 05:27,Britney Spears,Oops!...I Did It Again,211160
2022-07-03 05:31,Ed Sheeran,Bad Habits,230746
2022-07-03 05:36,Adele,Hello,295502
2022-07-03 05:39,Taylor Swift,willow,214706
2022-07-03 05:43,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",203660
2022-07-03 05:46,Dua Lipa,Don't Start Now,183290
2022-07-03 05:49,Shawn Mendes,Mercy,208733
2022-07-03 05:53,Coldplay,Let Somebody Go,241595
2022-07-03 06:03,Camila Cabello,Don't Go Yet,13964
2022-07-03 06:21,Alan Walker,Fake A Smile,611
2022-07-03 06:21,Taylor Swift,All Too Well,3952
2022-07-03 06:21,Miranda Lambert,Settling Down,480
2022-07-03 06:25,Taylor Swift,august,261922
2022-07-03 06:35,Susan Egan,I Won't Say (I'm In Love),4777
2022-07-03 07:45,Taylor Swift,Our Song,201106
2022-07-03 08:07,Shawn Mendes,Señorita,190799
2022-07-03 08:13,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-07-03 08:17,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-07-03 08:20,Ed Sheeran,Shape of You,233712
2022-07-03 08:24,Taylor Swift,Red (Taylor's Version),223093
2022-07-03 08:27,Maren Morris,The Bones,197293
2022-07-03 08:31,Lady Gaga,Always Remember Us This Way,210200
2022-07-03 08:35,Sia,Cheap Thrills,211666
2022-07-03 08:39,Adele,All I Ask,271800
2022-07-03 08:44,Adele,Someone Like You,285240
2022-07-03 08:47,Taylor Swift,mirrorball,208977
2022-07-03 08:53,Céline Dion,The Power of Love,342400
2022-07-03 08:56,Justin Bieber,Anyone,190779
2022-07-03 09:07,Taylor Swift,champagne problems,64690
2022-07-03 10:18,Taylor Swift,champagne problems,179703
2022-07-03 10:29,Taylor Swift,Untouchable (Taylor’s Version),92156
2022-07-03 10:46,Taylor Swift,Untouchable (Taylor’s Version),104920
2022-07-03 10:50,Taylor Swift,Untouchable (Taylor’s Version),115628
2022-07-03 10:55,Christina Perri,A Thousand Years,285120
2022-07-03 11:01,Taylor Swift,Enchanted,352200
2022-07-03 11:04,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2022-07-03 11:08,Céline Dion,How Does A Moment Last Forever,217537
2022-07-03 11:18,Queen,Bohemian Rhapsody,24974
2022-07-03 11:58,Queen,Bohemian Rhapsody,330507
2022-07-03 12:01,PUBLIC,Make You Mine,232906
2022-07-03 12:05,Lady Gaga,Shallow - Radio Edit,217212
2022-07-03 12:08,Lea Salonga,A Whole New World,160800
2022-07-03 12:12,Billie Eilish,Your Power,245896
2022-07-03 12:15,Harry Styles,Watermelon Sugar,174000
2022-07-03 12:30,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",203836
2022-07-03 12:52,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",21281
2022-07-03 12:56,Maren Morris,The Bones - with Hozier,197298
2022-07-03 13:06,Billie Eilish,Happier Than Ever,26940
2022-07-03 15:06,Adele,Love In The Dark,285935
2022-07-03 15:31,Céline Dion,Where Does My Heart Beat Now,272866
2022-07-03 15:35,Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",249240
2022-07-03 15:49,Selena Gomez,Wolves,191178
2022-07-03 17:03,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",23
2022-07-03 17:03,Taylor Swift,Lover,0
2022-07-03 17:07,Taylor Swift,Lover,221306
2022-07-03 17:18,Taylor Swift,my tears ricochet,110473
2022-07-04 02:14,Taylor Swift,my tears ricochet,145958
2022-07-04 02:17,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,203040
2022-07-04 02:20,Britney Spears,Toxic,198800
2022-07-04 02:24,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",224240
2022-07-04 02:37,Taylor Swift,my tears ricochet,134641
2022-07-04 02:44,Taylor Swift,mirrorball,208977
2022-07-04 02:48,Taylor Swift,Delicate,232253
2022-07-04 02:49,Céline Dion,Right In Front of You,100713
2022-07-04 02:57,Céline Dion,Right In Front of You,154923
2022-07-04 03:20,Britney Spears,Oops!...I Did It Again,165816
2022-07-04 03:28,Britney Spears,Oops!...I Did It Again,45527
2022-07-04 03:35,Céline Dion,It's All Coming Back to Me Now,456866
2022-07-04 03:39,Maren Morris,The Bones,197293
2022-07-04 03:44,Taylor Swift,exile (feat. Bon Iver),285634
2022-07-04 03:47,Miranda Lambert,Bluebird,209760
2022-07-04 03:53,Taylor Swift,Enchanted,352200
2022-07-04 03:57,Billie Eilish,No Time To Die,244213
2022-07-04 04:01,Ed Sheeran,Tenerife Sea,241346
2022-07-04 04:14,Adele,Rolling in the Deep,205998
2022-07-04 05:18,Lady Gaga,I'll Never Love Again - Extended Version,328893
2022-07-04 05:23,Taylor Swift,my tears ricochet,255893
2022-07-04 05:25,Alan Walker,Fake A Smile,168118
2022-07-04 05:31,Céline Dion,Let's Talk About Love,312400
2022-07-04 05:34,Adele,Easy On Me,224694
2022-07-04 05:38,Taylor Swift,Begin Again (Taylor's Version),238866
2022-07-04 05:50,Céline Dion,The Power of Love,128613
2022-07-04 06:12,Lauv,I Like Me Better,2765
2022-07-04 06:12,Céline Dion,The Power of Love,792
2022-07-04 06:17,Adele,Love In The Dark,285935
2022-07-04 06:21,Taylor Swift,mirrorball,208977
2022-07-04 06:21,Taylor Swift,Style,24934
2022-07-04 06:25,Shawn Mendes,Señorita,190799
2022-07-04 06:30,Taylor Swift,evermore (feat. Bon Iver),304106
2022-07-04 06:33,Dua Lipa,Don't Start Now,183290
2022-07-04 06:36,Alan Walker,Faded,212106
2022-07-04 06:40,Céline Dion,How Does A Moment Last Forever,217537
2022-07-04 06:44,Britney Spears,Criminal,225080
2022-07-04 06:48,Taylor Swift,Tim McGraw,232106
2022-07-04 06:58,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
2022-07-04 07:02,PUBLIC,Make You Mine,232906
2022-07-04 07:06,Ed Sheeran,Overpass Graffiti,236906
2022-07-04 07:09,Selena Gomez,Wolves,197993
2022-07-04 07:12,Taylor Swift,Our Song,201106
2022-07-04 07:16,Camila Cabello,Shameless,219742
2022-07-04 07:20,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-07-04 07:24,Taylor Swift,Blank Space,231826
2022-07-04 07:27,Ed Sheeran,Afterglow,185486
2022-07-04 07:30,Britney Spears,Toxic,198800
2022-07-04 07:35,Lady Gaga,Always Remember Us This Way,210200
2022-07-04 07:44,Miranda Lambert,Settling Down,197453
2022-07-04 07:59,Céline Dion,I Surrender,287733
2022-07-04 08:03,Taylor Swift,champagne problems,244000
2022-07-04 08:08,Ed Sheeran,Bad Habits,230746
2022-07-04 08:13,Adele,Hello,295502
2022-07-04 08:17,Dua Lipa,Levitating,203807
2022-07-04 08:20,Taylor Swift,Red (Taylor's Version),223093
2022-07-04 08:31,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",33056
2022-07-04 09:22,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",247031
2022-07-04 09:25,Maren Morris,The Bones - with Hozier,197298
2022-07-04 09:29,Billie Eilish,Your Power,245896
2022-07-04 09:35,Queen,Bohemian Rhapsody,354947
2022-07-04 09:39,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,203040
2022-07-04 09:42,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),185422
2022-07-04 09:46,Adele,All I Ask,271800
2022-07-04 09:49,Susan Egan,I Won't Say (I'm In Love),140333
2022-07-04 09:52,Justin Bieber,Anyone,190779
2022-07-04 09:56,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2022-07-04 09:59,Harry Styles,Watermelon Sugar,174000
2022-07-04 10:03,Taylor Swift,Lover,221306
2022-07-04 10:06,Ed Sheeran,Shape of You,233712
2022-07-04 10:11,Céline Dion,Where Does My Heart Beat Now,272866
2022-07-04 10:23,Camila Cabello,"Million To One - from the Amazon Original Movie ""Cinderella""",123498
2022-07-04 11:06,Camila Cabello,Don't Go Yet,5563
2022-07-04 11:19,Lady Gaga,Shallow - Radio Edit,102503
2022-07-04 11:34,Christina Perri,A Thousand Years,55440
2022-07-04 13:49,Christina Perri,A Thousand Years,230097
2022-07-04 13:54,Adele,Someone Like You,285240
2022-07-04 13:56,Lea Salonga,A Whole New World,160800
2022-07-04 14:00,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",223840
2022-07-04 14:06,Billie Eilish,Happier Than Ever,298899
2022-07-04 14:09,Shawn Mendes,Where Were You In The Morning?,200600
2022-07-04 14:14,Ed Sheeran,Perfect,263400
2022-07-04 14:17,Taylor Swift,willow,214706
2022-07-04 14:21,Alan Walker,Darkside,211680
2022-07-04 14:24,Taylor Swift,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),189495
2022-07-04 14:29,Taylor Swift,Untouchable (Taylor’s Version),312107
2022-07-04 14:33,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2022-07-04 14:36,Sia,Cheap Thrills,211666
2022-07-04 14:49,Céline Dion,I'm Alive,162416
2022-07-04 15:03,Shawn Mendes,There's Nothing Holdin' Me Back,50465
2022-07-04 15:07,Coldplay,Let Somebody Go,241595
2022-07-04 15:11,Taylor Swift,august,261922
2022-07-04 15:19,Taylor Swift,Delicate,232253
2022-07-04 15:24,Céline Dion,Right In Front of You,253626
2022-07-04 15:36,Taylor Swift,my tears ricochet,172825
2022-07-04 15:54,Taylor Swift,exile (feat. Bon Iver),34
2022-07-04 15:54,Céline Dion,It's All Coming Back to Me Now,2748
2022-07-04 15:54,Taylor Swift,my tears ricochet,28745
2022-07-04 15:58,Adele,Easy On Me,224694
2022-07-04 16:03,Maren Morris,The Bones,186013
2022-07-05 02:09,Miranda Lambert,Bluebird,7300
2022-07-05 02:15,Taylor Swift,Enchanted,352200
2022-07-05 02:19,Taylor Swift,my tears ricochet,255893
2022-07-05 02:23,Ed Sheeran,Tenerife Sea,241346
2022-07-05 02:37,Adele,Easy On Me,177699
2022-07-05 02:46,Taylor Swift,Clean,271000
2022-07-05 02:49,Taylor Swift,White Horse (Taylor’s Version),169801
2022-07-05 02:55,Taylor Swift,White Horse (Taylor’s Version),89026
2022-07-05 02:59,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813
2022-07-05 03:13,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),59639
2022-07-05 04:12,Taylor Swift,You Belong With Me (Taylor’s Version),216600
2022-07-05 04:58,Taylor Swift,You Belong With Me (Taylor’s Version),14666
2022-07-05 05:02,Taylor Swift,tolerate it,245440
2022-07-05 05:06,Taylor Swift,Love Story (Taylor’s Version),235766
2022-07-05 05:10,Taylor Swift,White Horse (Taylor’s Version),234515
2022-07-05 05:15,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813
2022-07-05 05:19,Taylor Swift,Begin Again (Taylor's Version),238866
2022-07-05 05:23,Taylor Swift,Style,231000
2022-07-05 05:27,Taylor Swift,Getaway Car,233626
2022-07-05 05:30,Taylor Swift,This Is Why We Can't Have Nice Things,207133
2022-07-05 05:34,Taylor Swift,Fearless (Taylor’s Version),241591
2022-07-05 05:38,Taylor Swift,Shake It Off,219200
2022-07-05 05:42,Taylor Swift,exile (feat. Bon Iver),285634
2022-07-05 05:46,Taylor Swift,Tim McGraw,232106
2022-07-05 05:50,Taylor Swift,Mean,237746
2022-07-05 05:54,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760
2022-07-05 05:57,Taylor Swift,Blank Space,192683
2022-07-05 05:57,Taylor Swift,Red (Taylor's Version),1969
2022-07-05 06:00,Taylor Swift,this is me trying,195097
2022-07-05 06:06,Taylor Swift,Our Song,170105
2022-07-05 06:15,Taylor Swift,Untouchable (Taylor’s Version),312107
2022-07-05 06:19,Taylor Swift,This Love,250093
2022-07-05 06:23,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2022-07-05 06:26,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),193146
2022-07-05 06:30,Taylor Swift,august,261922
2022-07-05 06:33,Taylor Swift,I Think He Knows,173386
2022-07-05 06:37,Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),220839
2022-07-05 06:41,Taylor Swift,Lover,221306
2022-07-05 06:45,Taylor Swift,invisible string,252880
2022-07-05 06:48,Taylor Swift,hoax,220042
2022-07-05 06:53,Taylor Swift,We Were Happy (Taylor’s Version) (From The Vault),244236
2022-07-05 06:57,Taylor Swift,champagne problems,244000
2022-07-05 07:10,Taylor Swift,the 1,193650
2022-07-05 07:23,Taylor Swift,the 1,16992
2022-07-05 07:39,Taylor Swift,Enchanted,272427
2022-07-05 07:44,Taylor Swift,Enchanted,79844
2022-07-05 07:47,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),2338
2022-07-05 07:47,Taylor Swift,All Too Well (Taylor's Version),87814
2022-07-05 08:05,Taylor Swift,Clean,107316
2022-07-05 08:11,Taylor Swift,Clean,164047
2022-07-05 08:15,Taylor Swift,cardigan,239560
