endTime,artistName,trackName,msPlayed
2021-01-23 04:41,Ed Sheeran,Afterglow,185486
2021-01-23 04:44,Alan Walker,Faded,212106
2021-01-23 04:47,Alan Walker,Alone,160426
2021-01-23 04:50,Shawn Mendes,Mercy,208733
2021-01-23 04:55,Taylor Swift,evermore (feat. Bon Iver),304106
2021-01-23 04:59,Taylor Swift,Delicate,232253
2021-01-23 05:03,Alan Walker,Faded,212106
2021-01-23 05:06,Alan Walker,Sing Me to Sleep,187800
2021-01-23 05:09,Alan Walker,Alone,160426
2021-01-23 05:12,Alan Walker,Darkside,211680
2021-01-23 05:13,Shawn Mendes,Perfectly Wrong,56355
2021-01-23 05:17,Ed Sheeran,Perfect,263400
2021-01-23 05:21,Taylor Swift,Blank Space,231826
2021-01-23 05:24,Taylor Swift,exile (feat. Bon Iver),197631
2021-01-23 05:25,Taylor Swift,champagne problems,717
2021-01-23 05:28,Justin Bieber,Anyone,190779
2021-01-23 05:32,Taylor Swift,champagne problems,244000
2021-01-23 05:35,Shawn Mendes,Mercy,208733
2021-01-23 05:38,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 05:42,Ed Sheeran,Shape of You,233712
2021-01-23 05:46,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2021-01-23 05:49,Alan Walker,Sing Me to Sleep,187800
2021-01-23 05:53,Taylor Swift,Delicate,232253
2021-01-23 05:56,Taylor Swift,Blank Space,231826
2021-01-23 06:00,Alan Walker,Faded,212106
2021-01-23 06:03,Taylor Swift,I Think He Knows,173386
2021-01-23 06:05,Alan Walker,Alone,160426
2021-01-23 06:09,Alan Walker,Darkside,211680
2021-01-23 06:12,Justin Bieber,Anyone,190779
2021-01-23 06:20,Taylor Swift,champagne problems,244000
2021-01-23 06:23,Shawn Mendes,Mercy,208733
2021-01-23 06:27,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 06:46,Ed Sheeran,Shape of You,119594
2021-01-23 06:50,Taylor Swift,Delicate,232253
2021-01-23 07:07,Alan Walker,Faded,212106
2021-01-23 07:11,Alan Walker,Darkside,211680
2021-01-23 07:14,Shawn Mendes,Mercy,208733
2021-01-23 07:17,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 07:22,Alan Walker,Alone,160426
2021-01-23 07:25,Alan Walker,Sing Me to Sleep,187800
2021-01-23 07:29,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2021-01-23 07:32,Justin Bieber,Anyone,190779
2021-01-23 07:36,Ed Sheeran,Shape of You,233712
2021-01-23 07:39,Taylor Swift,I Think He Knows,173386
2021-01-23 07:53,Taylor Swift,Blank Space,67382
2021-01-23 07:56,Alan Walker,Alone,3375
2021-01-23 08:00,Taylor Swift,Delicate,232253
2021-01-23 08:04,Alan Walker,Faded,212106
2021-01-23 08:07,Alan Walker,Sing Me to Sleep,187800
2021-01-23 08:09,Alan Walker,Alone,160426
2021-01-23 08:13,Alan Walker,Darkside,211680
2021-01-23 08:16,Shawn Mendes,Mercy,208733
2021-01-23 08:20,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 08:21,Shawn Mendes,There's Nothing Holdin' Me Back,104206
2021-01-23 08:25,Taylor Swift,Delicate,232253
2021-01-23 08:29,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 08:32,Alan Walker,Faded,212106
2021-01-23 08:36,Shawn Mendes,Mercy,208733
2021-01-23 08:38,Alan Walker,Alone,160426
2021-01-23 08:41,Taylor Swift,I Think He Knows,173386
2021-01-23 08:45,Alan Walker,Darkside,211680
2021-01-23 08:48,Taylor Swift,Delicate,232253
2021-01-23 08:52,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 08:55,Alan Walker,Faded,212106
2021-01-23 08:59,Shawn Mendes,Mercy,208733
2021-01-23 09:01,Alan Walker,Alone,160426
2021-01-23 09:04,Taylor Swift,I Think He Knows,173386
2021-01-23 09:08,Alan Walker,Darkside,211680
2021-01-23 09:11,Taylor Swift,Delicate,232253
2021-01-23 09:20,Shawn Mendes,Where Were You In The Morning?,342689
2021-01-23 09:24,Alan Walker,Faded,212106
2021-01-23 09:27,Shawn Mendes,Mercy,208733
2021-01-23 09:30,Alan Walker,Alone,160426
2021-01-23 09:33,Taylor Swift,I Think He Knows,173386
2021-01-23 09:36,Alan Walker,Darkside,211680
2021-01-23 09:43,Taylor Swift,Delicate,232253
2021-01-23 09:46,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 09:49,Alan Walker,Faded,212106
2021-01-23 09:53,Shawn Mendes,Mercy,208733
2021-01-23 09:56,Alan Walker,Alone,160426
2021-01-23 09:58,Taylor Swift,I Think He Knows,173386
2021-01-23 10:02,Alan Walker,Darkside,211680
2021-01-23 10:06,Taylor Swift,Delicate,232253
2021-01-23 10:09,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 10:18,Alan Walker,Faded,212106
2021-01-23 10:22,Shawn Mendes,Mercy,208733
2021-01-23 10:25,Alan Walker,Alone,160426
2021-01-23 10:30,Taylor Swift,I Think He Knows,173386
2021-01-23 10:33,Alan Walker,Darkside,211680
2021-01-23 10:34,Taylor Swift,Delicate,54744
2021-01-23 10:34,Alan Walker,Darkside,23
2021-01-23 10:38,Taylor Swift,Delicate,232253
2021-01-23 10:41,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 10:43,Alan Walker,Faded,106219
2021-01-23 10:43,Shawn Mendes,Mercy,5970
2021-01-23 10:43,Alan Walker,Alone,1015
2021-01-23 10:46,Taylor Swift,I Think He Knows,173386
2021-01-23 10:59,Shawn Mendes,Where Were You In The Morning?,344758
2021-01-23 11:06,Alan Walker,Darkside,211680
2021-01-23 11:18,Taylor Swift,Delicate,132901
2021-01-23 11:32,Taylor Swift,I Think He Knows,173386
2021-01-23 11:36,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 11:46,Taylor Swift,Delicate,232253
2021-01-23 11:50,Alan Walker,Faded,212106
2021-01-23 11:53,Shawn Mendes,Mercy,208733
2021-01-23 12:05,Alan Walker,Alone,81107
2021-01-23 12:16,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 12:19,Taylor Swift,I Think He Knows,173386
2021-01-23 12:23,Taylor Swift,Delicate,232253
2021-01-23 12:27,Alan Walker,Darkside,211680
2021-01-23 12:29,Alan Walker,Alone,126142
2021-01-23 13:20,Alan Walker,Alone,80756
2021-01-23 13:24,Alan Walker,Faded,12417
2021-01-23 13:24,Shawn Mendes,Mercy,2596
2021-01-23 13:24,Alan Walker,Darkside,211680
2021-01-23 13:24,Alan Walker,Alone,1675
2021-01-23 13:27,Taylor Swift,I Think He Knows,173386
2021-01-23 13:31,Taylor Swift,Delicate,232253
2021-01-23 13:42,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 13:52,Alan Walker,Darkside,211680
2021-01-23 13:55,Taylor Swift,I Think He Knows,173386
2021-01-23 13:59,Shawn Mendes,Mercy,208733
2021-01-23 14:02,Alan Walker,Faded,212106
2021-01-23 14:06,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 14:09,Taylor Swift,I Think He Knows,173386
2021-01-23 14:12,Alan Walker,Alone,152045
2021-01-23 14:16,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-23 14:19,Taylor Swift,I Think He Knows,173386
2021-01-23 14:23,Ed Sheeran,Shape of You,233712
2021-01-23 14:27,Taylor Swift,Delicate,232253
2021-01-23 15:30,Alan Walker,Faded,195522
2021-01-24 02:29,Justin Bieber,Anyone,190779
2021-01-24 02:32,Taylor Swift,Blank Space,192551
2021-01-24 02:36,Ed Sheeran,Shape of You,233712
2021-01-24 02:39,Alan Walker,Darkside,211680
2021-01-24 02:43,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 02:45,Alan Walker,Alone,160426
2021-01-24 02:49,Alan Walker,Faded,212106
2021-01-24 02:52,Shawn Mendes,Mercy,208733
2021-01-24 02:55,Taylor Swift,I Think He Knows,173386
2021-01-24 02:59,Taylor Swift,champagne problems,244000
2021-01-24 03:03,Taylor Swift,Delicate,232253
2021-01-24 03:06,Alan Walker,Sing Me to Sleep,187800
2021-01-24 03:10,Alan Walker,Darkside,211680
2021-01-24 03:14,Ed Sheeran,Shape of You,233712
2021-01-24 03:17,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 03:20,Taylor Swift,I Think He Knows,173386
2021-01-24 03:23,Alan Walker,Faded,212106
2021-01-24 03:27,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 03:30,Justin Bieber,Anyone,190779
2021-01-24 03:34,Taylor Swift,champagne problems,244000
2021-01-24 03:37,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 03:40,Shawn Mendes,Mercy,208733
2021-01-24 03:43,Alan Walker,Alone,160426
2021-01-24 03:47,Taylor Swift,Delicate,232253
2021-01-24 03:50,Alan Walker,Darkside,211680
2021-01-24 03:53,Taylor Swift,I Think He Knows,173386
2021-01-24 03:56,Alan Walker,Sing Me to Sleep,187800
2021-01-24 04:00,Ed Sheeran,Shape of You,233712
2021-01-24 04:10,Alan Walker,Faded,8637
2021-01-24 04:19,Alan Walker,Faded,204320
2021-01-24 04:22,Justin Bieber,Anyone,190779
2021-01-24 04:26,Taylor Swift,champagne problems,244000
2021-01-24 04:30,Shawn Mendes,Mercy,208733
2021-01-24 04:33,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 04:45,Alan Walker,Alone,8365
2021-01-24 04:59,Alan Walker,Alone,30240
2021-01-24 05:02,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 05:05,Taylor Swift,I Think He Knows,173386
2021-01-24 05:05,Shawn Mendes,Where Were You In The Morning?,2116
2021-01-24 05:09,Taylor Swift,champagne problems,244000
2021-01-24 05:24,Alan Walker,Sing Me to Sleep,181728
2021-01-24 05:28,Taylor Swift,Delicate,232253
2021-01-24 05:31,Alan Walker,Faded,212106
2021-01-24 05:35,Alan Walker,Darkside,211680
2021-01-24 05:37,Alan Walker,Alone,160426
2021-01-24 05:41,Shawn Mendes,Mercy,208733
2021-01-24 05:44,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 05:47,Taylor Swift,I Think He Knows,173386
2021-01-24 06:02,Ed Sheeran,Shape of You,203592
2021-01-24 07:06,Taylor Swift,Delicate,232253
2021-01-24 07:09,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 07:13,Alan Walker,Darkside,211680
2021-01-24 07:15,Taylor Swift,I Think He Knows,173386
2021-01-24 07:36,Alan Walker,Faded,14814
2021-01-24 12:42,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 12:44,Taylor Swift,I Think He Knows,173386
2021-01-24 12:45,Ed Sheeran,Shape of You,32787
2021-01-24 12:45,Taylor Swift,champagne problems,7457
2021-01-24 12:48,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 12:52,Justin Bieber,Anyone,190779
2021-01-24 13:15,Taylor Swift,I Think He Knows,337229
2021-01-24 13:18,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 13:39,Taylor Swift,Delicate,130772
2021-01-24 13:53,Justin Bieber,Mistletoe,6277
2021-01-24 13:55,Alan Walker,Alone,160426
2021-01-24 13:58,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-24 14:02,Justin Bieber,Anyone,190779
2021-01-24 14:05,Taylor Swift,I Think He Knows,173386
2021-01-24 14:08,Taylor Swift,Delicate,232253
2021-01-24 14:11,Alan Walker,Alone,160426
2021-01-24 14:14,Alan Walker,Sing Me to Sleep,187800
2021-01-24 14:18,Taylor Swift,champagne problems,244000
2021-01-24 14:21,Alan Walker,Alone,185036
2021-01-24 14:25,Alan Walker,Faded,212106
2021-01-24 14:28,Shawn Mendes,Mercy,208733
2021-01-24 14:32,Alan Walker,Darkside,211680
2021-01-24 14:42,Justin Bieber,Anyone,15306
2021-01-24 16:43,Britney Spears,...Baby One More Time,38777
2021-01-24 16:45,Britney Spears,...Baby One More Time,24497
2021-01-24 16:47,Taylor Swift,Wildest Dreams,2701
2021-01-24 16:47,Taylor Swift,London Boy,2685
2021-01-24 16:47,Justin Bieber,Anyone,27237
2021-01-24 16:48,Taylor Swift,Stay Stay Stay,75450
2021-01-24 16:49,Taylor Swift,Bad Blood,25553
2021-01-24 16:50,Taylor Swift,long story short,57655
2021-01-24 16:51,Taylor Swift,Our Song,94449
2021-01-24 16:53,Adele,Someone Like You,0
2021-01-24 16:53,Adele,Make You Feel My Love,4880
2021-01-24 16:53,Ed Sheeran,Photograph,94177
2021-01-24 16:54,Adele,Someone Like You,22691
2021-01-24 16:54,Adele,Someone Like You,2782
2021-01-24 16:56,Adele,Someone Like You,115380
2021-01-24 16:56,Alan Walker,Alone,2220
2021-01-24 17:06,Taylor Swift,Delicate,23080
2021-01-25 01:15,Taylor Swift,Delicate,6431
2021-01-25 01:15,Alan Walker,Darkside,11168
2021-01-25 01:32,Taylor Swift,Delicate,210000
2021-01-25 01:35,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 01:38,Taylor Swift,I Think He Knows,173386
2021-01-25 01:41,Shawn Mendes,Mercy,208733
2021-01-25 01:44,Alan Walker,Alone,160426
2021-01-25 01:47,Alan Walker,Faded,212106
2021-01-25 01:47,Alan Walker,Darkside,6733
2021-01-25 01:48,Alan Walker,Sing Me to Sleep,36030
2021-01-25 01:51,Justin Bieber,Anyone,190779
2021-01-25 01:54,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 01:58,Taylor Swift,champagne problems,244000
2021-01-25 02:02,Ed Sheeran,Shape of You,233712
2021-01-25 02:06,Alan Walker,Darkside,211680
2021-01-25 02:10,Taylor Swift,Delicate,232253
2021-01-25 02:10,Alan Walker,Sing Me to Sleep,44582
2021-01-25 02:14,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2021-01-25 02:17,Taylor Swift,Delicate,232253
2021-01-25 02:21,Ed Sheeran,Shape of You,233712
2021-01-25 02:25,Taylor Swift,champagne problems,244000
2021-01-25 02:57,Shawn Mendes,Mercy,66757
2021-01-25 03:28,Alan Walker,Faded,212106
2021-01-25 03:31,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 03:34,Taylor Swift,I Think He Knows,173386
2021-01-25 03:38,Taylor Swift,Delicate,232253
2021-01-25 03:41,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 03:45,Alan Walker,Darkside,211680
2021-01-25 03:49,Taylor Swift,champagne problems,244000
2021-01-25 03:51,Alan Walker,Alone,160426
2021-01-25 03:53,Ed Sheeran,Shape of You,97969
2021-01-25 03:56,Taylor Swift,I Think He Knows,173386
2021-01-25 03:59,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 04:03,Alan Walker,Darkside,211680
2021-01-25 04:06,Taylor Swift,Our Song,201106
2021-01-25 04:16,Justin Bieber,Anyone,9850
2021-01-25 04:27,Justin Bieber,Anyone,181301
2021-01-25 04:30,Alan Walker,Faded,212106
2021-01-25 04:33,Shawn Mendes,Mercy,208733
2021-01-25 04:50,Alan Walker,Sing Me to Sleep,187800
2021-01-25 04:54,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 04:56,Alan Walker,Alone,160426
2021-01-25 05:00,Ed Sheeran,Shape of You,233712
2021-01-25 05:04,Shawn Mendes,Mercy,208733
2021-01-25 05:07,Alan Walker,Sing Me to Sleep,187800
2021-01-25 05:10,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 05:14,Taylor Swift,Delicate,232253
2021-01-25 05:17,Justin Bieber,Anyone,190779
2021-01-25 05:21,Taylor Swift,champagne problems,244000
2021-01-25 05:24,Alan Walker,Faded,212106
2021-01-25 05:27,Alan Walker,Alone,160426
2021-01-25 05:30,Taylor Swift,I Think He Knows,173386
2021-01-25 05:34,Ed Sheeran,Shape of You,233712
2021-01-25 05:44,Shawn Mendes,Mercy,37918
2021-01-25 06:29,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 06:33,Taylor Swift,Delicate,232253
2021-01-25 06:49,Alan Walker,Faded,212106
2021-01-25 06:55,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 06:58,Alan Walker,Darkside,211680
2021-01-25 07:02,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 07:13,Taylor Swift,I Think He Knows,102157
2021-01-25 07:19,Taylor Swift,I Think He Knows,71381
2021-01-25 07:37,Ed Sheeran,Shape of You,233712
2021-01-25 07:42,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,204706
2021-01-25 07:45,Taylor Swift,Lover,221306
2021-01-25 07:48,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
2021-01-25 07:52,Taylor Swift,Mean,237746
2021-01-25 07:55,Taylor Swift,You Need To Calm Down,171360
2021-01-25 07:59,Taylor Swift,Begin Again,239426
2021-01-25 08:03,Taylor Swift,champagne problems,244000
2021-01-25 08:06,Alan Walker,Alone,160426
2021-01-25 08:10,Taylor Swift,Tim McGraw,232106
2021-01-25 08:13,Taylor Swift,Blank Space,231826
2021-01-25 08:17,Taylor Swift,Fearless,242000
2021-01-25 08:21,Taylor Swift,You Belong With Me,231146
2021-01-25 08:25,Taylor Swift,this is me trying,195097
2021-01-25 08:30,Céline Dion,All By Myself,312306
2021-01-25 08:37,Céline Dion,It's All Coming Back to Me Now,456866
2021-01-25 08:42,Céline Dion,Falling Into You,258240
2021-01-25 08:45,Taylor Swift,Our Song,201106
2021-01-25 08:49,Ed Sheeran,The A Team,258373
2021-01-25 09:02,Taylor Swift,Hey Stephen,10220
2021-01-25 09:14,Taylor Swift,Hey Stephen,244361
2021-01-25 09:25,Shawn Mendes,Mercy,72638
2021-01-25 09:54,Taylor Swift,willow,214706
2021-01-25 09:58,Taylor Swift,invisible string,252880
2021-01-25 10:03,Taylor Swift,exile (feat. Bon Iver),285634
2021-01-25 10:07,Taylor Swift,tolerate it,245440
2021-01-25 10:11,Taylor Swift,Mean,237746
2021-01-25 10:15,Taylor Swift,mad woman,231261
2021-01-25 10:15,Taylor Swift,mad woman,5252
2021-01-25 10:19,Taylor Swift,peace,234000
2021-01-25 10:24,Taylor Swift,evermore (feat. Bon Iver),304106
2021-01-25 10:28,Taylor Swift,Blank Space,231826
2021-01-25 10:32,Taylor Swift,Mean,237746
2021-01-25 10:36,Taylor Swift,invisible string,252880
2021-01-25 10:41,Taylor Swift,You Belong With Me,1775
2021-01-25 10:41,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
2021-01-25 10:42,Taylor Swift,Love Story,36176
2021-01-25 10:49,Taylor Swift,Love Story,199114
2021-01-25 10:52,Taylor Swift,I Think He Knows,173386
2021-01-25 10:55,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-25 10:58,Justin Bieber,Anyone,190779
2021-01-25 11:02,Taylor Swift,Delicate,232253
2021-01-25 11:06,Alan Walker,Faded,212106
2021-01-25 11:09,Alan Walker,Darkside,211680
2021-01-25 11:13,Taylor Swift,Tim McGraw,232106
2021-01-25 11:16,Alan Walker,Alone,160426
2021-01-25 11:17,Taylor Swift,cardigan,53274
2021-01-25 11:18,Taylor Swift,cardigan,27807
2021-01-25 11:18,Taylor Swift,the 1,4996
2021-01-25 11:26,Taylor Swift,the 1,205256
2021-01-25 11:30,Taylor Swift,champagne problems,244000
2021-01-25 11:35,Taylor Swift,tolerate it,245440
2021-01-25 11:38,Taylor Swift,Tim McGraw,201030
2021-01-25 11:43,Taylor Swift,exile (feat. Bon Iver),285634
2021-01-25 11:47,Taylor Swift,Love Story,235280
2021-01-25 11:50,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
2021-01-25 11:53,Taylor Swift,this is me trying,195097
2021-01-25 11:59,Taylor Swift,Enchanted,352200
2021-01-25 12:02,Taylor Swift,willow,214706
2021-01-25 12:06,Taylor Swift,peace,234000
2021-01-25 12:11,Taylor Swift,evermore (feat. Bon Iver),304106
2021-01-25 12:15,Taylor Swift,Fearless,242000
2021-01-25 12:19,Taylor Swift,mad woman,237258
2021-01-25 12:23,Taylor Swift,You Belong With Me,231146
2021-01-25 12:27,Taylor Swift,Mean,237746
2021-01-25 12:41,Taylor Swift,invisible string,185434
2021-01-25 13:30,Ed Sheeran,Shape of You,22996
2021-01-25 13:30,Shawn Mendes,Mercy,885
2021-01-25 13:35,Alan Walker,Darkside,211680
2021-01-25 13:42,Taylor Swift,Lover,221306
2021-01-25 13:45,Justin Bieber,Anyone,190779
2021-01-25 13:50,Taylor Swift,I Almost Do,133743
2021-01-25 14:04,Taylor Swift,my tears ricochet,193880
2021-01-25 14:15,Taylor Swift,my tears ricochet,62189
2021-01-25 14:17,Taylor Swift,Fearless,113824
2021-01-25 14:38,Taylor Swift,Lover,259386
2021-01-25 15:41,Taylor Swift,Lover,803
2021-01-25 15:45,Taylor Swift,Lover,221306
2021-01-25 15:46,Taylor Swift,Style,4640
2021-01-25 15:46,Taylor Swift,Style,40589
2021-01-25 15:46,Taylor Swift,Style,26710
2021-01-25 15:46,Alan Walker,Faded,1363
2021-01-25 15:46,Taylor Swift,Blank Space,23
2021-01-25 15:46,Alan Walker,Darkside,2661
2021-01-25 15:46,Justin Bieber,Anyone,0
2021-01-25 15:50,Taylor Swift,Style,228410
2021-01-25 15:52,Taylor Swift,I Wish You Would,76808
2021-01-25 15:52,Taylor Swift,Delicate,2391
2021-01-25 16:03,Taylor Swift,Delicate,55960
2021-01-26 02:11,Taylor Swift,Delicate,174540
2021-01-26 02:15,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-26 02:18,Taylor Swift,Lover,221306
2021-01-26 02:21,Taylor Swift,I Think He Knows,173386
2021-01-26 02:25,Alan Walker,Darkside,211680
2021-01-26 02:28,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-26 02:31,Justin Bieber,Anyone,190779
2021-01-26 02:35,Alan Walker,Faded,212106
2021-01-26 02:48,Shawn Mendes,Mercy,134519
2021-01-26 02:59,Shawn Mendes,Mercy,74744
2021-01-26 03:10,Alan Walker,Alone,83375
2021-01-26 05:00,Alan Walker,Alone,78191
2021-01-26 05:04,Taylor Swift,Lover,221306
2021-01-26 05:07,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
2021-01-26 05:09,Taylor Swift,I Think He Knows,112317
2021-01-26 05:12,Shawn Mendes,Señorita,190799
2021-01-26 05:25,Ed Sheeran,Perfect,101320
2021-01-26 05:46,Ed Sheeran,Perfect,162109
2021-01-26 05:52,Taylor Swift,Enchanted,352200
2021-01-26 05:55,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,203040
2021-01-26 05:57,Ed Sheeran,Afterglow,120019
2021-01-26 05:57,Taylor Swift,champagne problems,1788
2021-01-26 06:00,Taylor Swift,willow,214706
2021-01-26 06:04,Justin Bieber,Anyone,190779
2021-01-26 06:07,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-26 06:10,Ed Sheeran,Afterglow,185486
2021-01-26 06:15,Taylor Swift,exile (feat. Bon Iver),285634
2021-01-26 06:19,Taylor Swift,tolerate it,245440
2021-01-26 06:23,Taylor Swift,champagne problems,244000
2021-01-26 06:33,Alan Walker,Darkside,20574
2021-01-26 09:25,Taylor Swift,hoax,209892
2021-01-26 09:30,Taylor Swift,betty,130480
2021-01-26 09:32,Taylor Swift,Dancing With Our Hands Tied,109978
2021-01-26 09:33,Taylor Swift,Gorgeous,51127
2021-01-26 09:34,Taylor Swift,Shake It Off,41836
2021-01-26 09:38,Taylor Swift,champagne problems,244000
2021-01-26 09:41,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-26 09:44,Justin Bieber,Anyone,190779
2021-01-26 10:03,Taylor Swift,exile (feat. Bon Iver),273763
2021-01-26 11:41,Dictionary.com's Word Of The Day Podcast,"Word of the Day: January 26, 2021",111966
2021-01-26 11:43,Dictionary.com's Word Of The Day Podcast,"Word of the Day: January 25, 2021",45650
2021-01-26 11:46,Taylor Swift,exile (feat. Bon Iver),12049
2021-01-26 11:49,Alan Walker,Faded,212106
2021-01-26 12:02,Alan Walker,Darkside,211680
2021-01-26 12:06,Taylor Swift,tolerate it,245440
2021-01-26 12:09,Ed Sheeran,Afterglow,185486
2021-01-26 12:13,Taylor Swift,willow,214706
2021-01-26 12:16,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-26 12:28,Justin Bieber,Anyone,89089
2021-01-26 12:47,Justin Bieber,Anyone,101867
2021-01-26 12:54,Taylor Swift,tolerate it,245440
2021-01-26 13:01,Ed Sheeran,Afterglow,185486
2021-01-26 13:05,Taylor Swift,willow,214706
2021-01-26 13:13,Taylor Swift,champagne problems,244000
2021-01-26 13:27,Shawn Mendes,Where Were You In The Morning?,169057
2021-01-26 14:27,Shawn Mendes,Where Were You In The Morning?,31817
2021-01-26 14:30,Justin Bieber,Anyone,190779
2021-01-26 14:35,Taylor Swift,exile (feat. Bon Iver),285634
2021-01-26 14:38,Alan Walker,Faded,212106
2021-01-26 14:42,Alan Walker,Darkside,211680
2021-01-26 14:46,Taylor Swift,tolerate it,245440
2021-01-26 14:49,Ed Sheeran,Afterglow,185486
2021-01-26 14:53,Taylor Swift,willow,214706
2021-01-26 14:57,Taylor Swift,champagne problems,238431
2021-01-26 15:09,Taylor Swift,Delicate,12920
2021-01-27 00:50,Taylor Swift,Delicate,219546
2021-01-27 00:53,Taylor Swift,I Think He Knows,173386
2021-01-27 00:56,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-27 01:00,Alan Walker,Darkside,211680
2021-01-27 01:03,Alan Walker,Faded,212106
2021-01-27 01:07,Ed Sheeran,Shape of You,233712
2021-01-27 01:11,Shawn Mendes,Mercy,208733
2021-01-27 01:15,Taylor Swift,champagne problems,244000
2021-01-27 01:18,Justin Bieber,Anyone,190779
2021-01-27 01:21,Alan Walker,Sing Me to Sleep,187800
2021-01-27 01:23,Alan Walker,Alone,160426
2021-01-27 01:24,Taylor Swift,Delicate,53164
2021-01-27 01:28,Taylor Swift,Delicate,232253
2021-01-27 01:32,Shawn Mendes,Mercy,208733
2021-01-27 01:35,Justin Bieber,Anyone,190779
2021-01-27 01:38,Alan Walker,Sing Me to Sleep,187800
2021-01-27 01:41,Shawn Mendes,There's Nothing Holdin' Me Back,199440
2021-01-27 01:45,Ed Sheeran,Shape of You,233712
2021-01-27 01:48,Alan Walker,Darkside,211680
2021-01-27 01:52,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-27 02:05,Taylor Swift,champagne problems,214582
2021-01-27 10:48,Taylor Swift,champagne problems,29912
2021-01-27 11:02,Taylor Swift,I Think He Knows,173386
2021-01-27 11:21,Taylor Swift,Blank Space,139541
2021-01-27 11:56,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-27 11:59,Ed Sheeran,Afterglow,185486
2021-01-27 12:03,Taylor Swift,willow,214706
2021-01-27 12:07,Taylor Swift,tolerate it,245440
2021-01-27 12:11,Alan Walker,Darkside,211680
2021-01-27 12:14,Alan Walker,Faded,212106
2021-01-27 12:19,Taylor Swift,exile (feat. Bon Iver),285634
2021-01-27 12:23,Taylor Swift,champagne problems,244000
2021-01-27 12:26,Justin Bieber,Anyone,190779
2021-01-27 12:37,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-27 12:40,Ed Sheeran,Afterglow,185486
2021-01-27 12:58,Taylor Swift,exile (feat. Bon Iver),225598
2021-01-28 00:30,Taylor Swift,willow,214706
2021-01-28 00:33,Shawn Mendes,Where Were You In The Morning?,200600
2021-01-28 00:36,Justin Bieber,Anyone,190779
2021-01-28 00:39,Alan Walker,Darkside,211680
2021-01-28 00:44,Taylor Swift,exile (feat. Bon Iver),285634
2021-01-28 00:47,Ed Sheeran,Afterglow,185486
2021-01-28 00:51,Taylor Swift,tolerate it,245440
